hierarchyId	pCFID	name	verb	object	filePath
3.1.2.4.2	10121	Confirm internal capabilities	Confirm	Internal Capabilities	03-MarketAndSellProductsAndServices/3.1-UnderstandMarketsCustomersAndCapabilities/3.1.2-EvaluateAndPrioritizeMarketOpportunities/3.1.2.4-ValidateOpportunities/10121-ConfirmInternalCapabilities.mdx
3.2	10102	Develop marketing strategy	Develop	Marketing Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/index.mdx
3.2.1	11168	Define offering and customer value proposition	Define	Offering And Customer Value Proposition	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.1-DefineOfferingAndCustomerValueProposition/index.mdx
3.2.1.1	11169	Define offering and positioning	Define	Offering And Positioning	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.1-DefineOfferingAndCustomerValueProposition/11169-DefineOfferingAndPositioning.mdx
3.2.1.2	11170	Develop value proposition including brand positioning for target segments	Develop	Value Proposition Including Brand Positioning For Target Segments	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.1-DefineOfferingAndCustomerValueProposition/11170-DevelopValuePropositionIncludingBrandPositioningForTargetSegments.mdx
3.2.1.3	11171	Validate value proposition with target segments	Validate	Value Proposition With Target Segments	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.1-DefineOfferingAndCustomerValueProposition/11171-ValidateValuePropositionWithTargetSegments.mdx
3.2.1.4	11172	Develop new branding	Develop	New Branding	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.1-DefineOfferingAndCustomerValueProposition/11172-DevelopNewBranding.mdx
3.2.2	10123	Define pricing strategy	Define	Pricing Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.2-DefinePricingStrategy/index.mdx
3.2.2.1	13169	Conduct pricing analysis	Conduct	Pricing Analysis	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.2-DefinePricingStrategy/13169-ConductPricingAnalysis.mdx
3.2.2.2	10124	Establish guidelines for applying pricing and discounting of products/services	Establish	Guidelines For Applying Pricing And Discounting Of Products/services	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.2-DefinePricingStrategy/10124-EstablishGuidelinesForApplyingPricingAndDiscountingOfProductsServices.mdx
3.2.2.3	19999	Establish pricing targets	Establish	Pricing Targets	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.2-DefinePricingStrategy/19999-EstablishPricingTargets.mdx
3.2.2.4	10125	Approve pricing strategies/policies and targets	Approve	Pricing Strategies/policies And Targets	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.2-DefinePricingStrategy/10125-ApprovePricingStrategiesPoliciesAndTargets.mdx
3.2.3	11445	Develop and manage brands	Develop	And Manage Brands	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.3-DevelopAndManageBrands/index.mdx
3.2.3.1	19640	Conduct brand level social sentiment analysis	Conduct	Brand Level Social Sentiment Analysis	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.3-DevelopAndManageBrands/19640-ConductBrandLevelSocialSentimentAnalysis.mdx
3.2.3.2	11446	Develop marketing strategy for new and existing brands	Develop	Marketing Strategy For New And Existing Brands	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.3-DevelopAndManageBrands/11446-DevelopMarketingStrategyForNewAndExistingBrands.mdx
3.2.3.3	11447	Define brand equity position	Define	Brand Equity Position	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.3-DevelopAndManageBrands/11447-DefineBrandEquityPosition.mdx
3.2.3.4	11448	Assess brand performance management	Assess	Brand Performance Management	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.3-DevelopAndManageBrands/11448-AssessBrandPerformanceManagement.mdx
3.2.4	20000	Define and manage channel strategy	Define	And Manage Channel Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/index.mdx
3.2.4.1	20001	Determine channels to be supported	Determine	Channels To Be Supported	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/20001-DetermineChannelsToBeSupported.mdx
3.2.4.2	20002	Establish channel objectives	Establish	Channel Objectives	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/20002-EstablishChannelObjectives.mdx
3.2.4.3	10127	Determine channel role and fit with target segments	Determine	Channel Role And Fit With Target Segments	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/10127-DetermineChannelRoleAndFitWithTargetSegments.mdx
3.2.4.4	10128	Select channels for target segments	Select	Channels For Target Segments	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/10128-SelectChannelsForTargetSegments.mdx
3.2.4.5	20003	Identify required channel capabilities	Identify	Required Channel Capabilities	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/20003-IdentifyRequiredChannelCapabilities.mdx
3.2.4.6	10126	Evaluate channel attributes and potential partners	Evaluate	Channel Attributes And Potential Partners	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/10126-EvaluateChannelAttributesAndPotentialPartners.mdx
3.2.4.7	20004	Orchestrate seamless customer experience across supported channels	Orchestrate	Seamless Customer Experience Across Supported Channels	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/3.2.4.7-OrchestrateSeamlessCustomerExperienceAcrossSupportedChannels/index.mdx
3.2.4.7.1	16590	Define omni-channel strategy	Define	Omni-channel Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/3.2.4.7-OrchestrateSeamlessCustomerExperienceAcrossSupportedChannels/16590-DefineOmniChannelStrategy.mdx
3.2.4.7.2	16591	Define omni-channel requirements	Define	Omni-channel Requirements	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/3.2.4.7-OrchestrateSeamlessCustomerExperienceAcrossSupportedChannels/16591-DefineOmniChannelRequirements.mdx
3.2.4.7.3	16592	Develop omni-channel policies and procedures	Develop	Omni-channel Policies And Procedures	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/3.2.4.7-OrchestrateSeamlessCustomerExperienceAcrossSupportedChannels/16592-DevelopOmniChannelPoliciesAndProcedures.mdx
3.2.4.8	20005	Develop and manage execution roadmap	Develop	And Manage Execution Roadmap	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/20005-DevelopAndManageExecutionRoadmap.mdx
3.2.4.9	11458	Define and manage channel/store format strategy	Define	And Manage Channel/store Format Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/3.2.4.9-DefineAndManageChannelStoreFormatStrategy/index.mdx
3.2.4.9.1	19641	Define and manage on-line e-retail and marketplace strategy	Define	And Manage On-line E-retail And Marketplace Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.4-DefineAndManageChannelStrategy/3.2.4.9-DefineAndManageChannelStoreFormatStrategy/19641-DefineAndManageOnLineERetailAndMarketplaceStrategy.mdx
3.2.5	20006	Analyze and manage channel performance	Analyze	And Manage Channel Performance	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.5-AnalyzeAndManageChannelPerformance/index.mdx
3.2.5.1	16573	Establish channel-specific metrics and targets	Establish	Channel-specific Metrics And Targets	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.5-AnalyzeAndManageChannelPerformance/16573-EstablishChannelSpecificMetricsAndTargets.mdx
3.2.5.2	16574	Monitor and report performance	Monitor	And Report Performance	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.5-AnalyzeAndManageChannelPerformance/16574-MonitorAndReportPerformance.mdx
3.2.5.3	16575	Monitor and report events influencing factors	Monitor	And Report Events Influencing Factors	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.5-AnalyzeAndManageChannelPerformance/16575-MonitorAndReportEventsInfluencingFactors.mdx
3.2.5.4	16500	Analyze performance	Analyze	Performance	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.5-AnalyzeAndManageChannelPerformance/16500-AnalyzePerformance.mdx
3.2.5.5	16501	Develop plan for improvements	Develop	Plan For Improvements	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.5-AnalyzeAndManageChannelPerformance/16501-DevelopPlanForImprovements.mdx
3.2.6	16848	Develop marketing communication strategy	Develop	Marketing Communication Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.6-DevelopMarketingCommunicationStrategy/index.mdx
3.2.6.1	16849	Develop customer communication calendar	Develop	Customer Communication Calendar	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.6-DevelopMarketingCommunicationStrategy/16849-DevelopCustomerCommunicationCalendar.mdx
3.2.6.2	16850	Define public relations (PR) strategy	Define	Public Relations (PR) Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.6-DevelopMarketingCommunicationStrategy/16850-DefinePublicRelationsPrStrategy.mdx
3.2.6.3	16851	Define direct marketing strategy	Define	Direct Marketing Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.6-DevelopMarketingCommunicationStrategy/16851-DefineDirectMarketingStrategy.mdx
3.2.6.4	16852	Define internal marketing communication strategy	Define	Internal Marketing Communication Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.6-DevelopMarketingCommunicationStrategy/16852-DefineInternalMarketingCommunicationStrategy.mdx
3.2.6.5	16853	Identify new media for marketing communication	Identify	New Media For Marketing Communication	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.6-DevelopMarketingCommunicationStrategy/16853-IdentifyNewMediaForMarketingCommunication.mdx
3.2.6.6	16854	Define new media communication strategy	Define	New Media Communication Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.6-DevelopMarketingCommunicationStrategy/16854-DefineNewMediaCommunicationStrategy.mdx
3.2.6.7	16855	Define point of sale (POS) communication strategy	Define	Point Of Sale (POS) Communication Strategy	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.6-DevelopMarketingCommunicationStrategy/16855-DefinePointOfSalePosCommunicationStrategy.mdx
3.2.6.8	18627	Define communication guidelines and mechanisms	Define	Communication Guidelines And Mechanisms	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.6-DevelopMarketingCommunicationStrategy/18627-DefineCommunicationGuidelinesAndMechanisms.mdx
3.2.7	18924	Design and manage customer loyalty program	Design	And Manage Customer Loyalty Program	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.7-DesignAndManageCustomerLoyaltyProgram/index.mdx
3.2.7.1	20007	Define customer loyalty program	Define	Customer Loyalty Program	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.7-DesignAndManageCustomerLoyaltyProgram/20007-DefineCustomerLoyaltyProgram.mdx
3.2.7.2	18925	Acquire members to customer loyalty program	Acquire	Members To Customer Loyalty Program	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.7-DesignAndManageCustomerLoyaltyProgram/18925-AcquireMembersToCustomerLoyaltyProgram.mdx
3.2.7.3	18926	Build engagement and relationship with members	Build	Engagement And Relationship With Members	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.7-DesignAndManageCustomerLoyaltyProgram/18926-BuildEngagementAndRelationshipWithMembers.mdx
3.2.7.4	16633	Monitor customer loyalty program benefits to the enterprise and the customer	Monitor	Customer Loyalty Program Benefits To Enterprise And Customer	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.7-DesignAndManageCustomerLoyaltyProgram/16633-MonitorCustomerLoyaltyProgramBenefitsToTheEnterpriseAndTheCustomer.mdx
3.2.7.5	18927	Optimize loyalty program value to both the enterprise and the customer	Optimize	Loyalty Program Value To Both Enterprise And Customer	03-MarketAndSellProductsAndServices/3.2-DevelopMarketingStrategy/3.2.7-DesignAndManageCustomerLoyaltyProgram/18927-OptimizeLoyaltyProgramValueToBothTheEnterpriseAndTheCustomer.mdx
3.3	19644	Develop and manage marketing plans	Develop	And Manage Marketing Plans	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/index.mdx
3.3.1	10148	Establish goals, objectives, and metrics for products/services by channel/segment	Establish	Goals, Objectives, And Metrics For Products/services By Channel/segment	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.1-EstablishGoalsObjectivesAndMetricsForProductsServicesByChannelSegment/10148-EstablishGoalsObjectivesAndMetricsForProductsServicesByChannelSegment.mdx
3.3.2	10149	Establish marketing budgets	Establish	Marketing Budgets	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.2-EstablishMarketingBudgets/index.mdx
3.3.2.1	10155	Confirm marketing alignment to business strategy	Confirm	Marketing Alignment To Business Strategy	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.2-EstablishMarketingBudgets/10155-ConfirmMarketingAlignmentToBusinessStrategy.mdx
3.3.2.2	10156	Determine costs of marketing	Determine	Costs Of Marketing	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.2-EstablishMarketingBudgets/10156-DetermineCostsOfMarketing.mdx
3.3.2.3	10157	Create marketing budget	Create	Marketing Budget	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.2-EstablishMarketingBudgets/10157-CreateMarketingBudget.mdx
3.3.2.4	17683	Determine projected ROI for marketing investment	Determine	Projected ROI For Marketing Investment	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.2-EstablishMarketingBudgets/17683-DetermineProjectedRoiForMarketingInvestment.mdx
3.3.3	11484	Design and execute brand and product marketing programs	Design	And Execute Brand And Product Marketing Programs	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/index.mdx
3.3.3.1	10158	Define advertising media objectives and strategy	Define	Advertising Media Objectives And Strategy	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/10158-DefineAdvertisingMediaObjectivesAndStrategy.mdx
3.3.3.2	11485	Develop advertising	Develop	Advertising	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/11485-DevelopAdvertising.mdx
3.3.3.3	11390	Design preliminary sales collateral, point-of-sale (POS) and promotion prototypes	Design	Preliminary Sales Collateral, Point-of-sale (POS) And Promotion Prototypes	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/11390-DesignPreliminarySalesCollateralPointOfSalePosAndPromotionPrototypes.mdx
3.3.3.4	11486	Engage third-party advertising agency	Engage	Third-party Advertising Agency	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/11486-EngageThirdPartyAdvertisingAgency.mdx
3.3.3.5	10161	Engage media provider	Engage	Media Provider	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/10161-EngageMediaProvider.mdx
3.3.3.6	11487	Align marketing programs with consumer service strategy	Align	Marketing Programs With Consumer Service Strategy	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/11487-AlignMarketingProgramsWithConsumerServiceStrategy.mdx
3.3.3.7	11488	Develop product sales projection	Develop	Product Sales Projection	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/11488-DevelopProductSalesProjection.mdx
3.3.3.8	11387	Plan preliminary media buys (print, television, radio)	Plan	Preliminary Media Buys (print, Television, Radio)	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/11387-PlanPreliminaryMediaBuysPrintTelevisionRadio.mdx
3.3.3.9	10162	Develop and execute advertising	Develop	And Execute Advertising	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/3.3.3.9-DevelopAndExecuteAdvertising/index.mdx
3.3.3.9.1	11410	Create and release final advertising	Create	And Release Final Advertising	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/3.3.3.9-DevelopAndExecuteAdvertising/11410-CreateAndReleaseFinalAdvertising.mdx
3.3.3.10	11253	Develop and execute other marketing campaigns/programs	Develop	And Execute Other Marketing Campaigns/programs	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/11253-DevelopAndExecuteOtherMarketingCampaignsPrograms.mdx
3.3.3.11	11254	Assess brand/product marketing plan performance	Assess	Brand/product Marketing Plan Performance	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.3-DesignAndExecuteBrandAndProductMarketingPrograms/11254-AssessBrandProductMarketingPlanPerformance.mdx
3.3.4	20593	Develop and manage pricing	Develop	And Manage Pricing	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/index.mdx
3.3.4.1	20009	Understand resource requirements for each product/service and delivery channel/method	Understand	Resource Requirements For Each Product/service And Delivery Channel/method	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/20009-UnderstandResourceRequirementsForEachProductServiceAndDeliveryChannelMethod.mdx
3.3.4.2	18948	Determine corporate incentives	Determine	Corporate Incentives	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/18948-DetermineCorporateIncentives.mdx
3.3.4.3	19645	Conduct competitive pricing review (online, offline etc.)	Conduct	Competitive Pricing Review (online, Offline Etc.)	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/19645-ConductCompetitivePricingReviewOnlineOfflineEtc.mdx
3.3.4.4	10163	Determine pricing based on volume/unit forecast	Determine	Pricing Based On Volume/unit Forecast	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/10163-DeterminePricingBasedOnVolumeUnitForecast.mdx
3.3.4.5	11494	Determine customer segment specific pricing	Determine	Customer Segment Specific Pricing	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/11494-DetermineCustomerSegmentSpecificPricing.mdx
3.3.4.6	10164	Execute pricing plan	Execute	Pricing Plan	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/10164-ExecutePricingPlan.mdx
3.3.4.7	10165	Evaluate pricing performance	Evaluate	Pricing Performance	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/10165-EvaluatePricingPerformance.mdx
3.3.4.8	10166	Refine pricing as needed	Refine	Pricing As Needed	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/10166-RefinePricingAsNeeded.mdx
3.3.4.9	11495	Implement promotional pricing programs	Implement	Promotional Pricing Programs	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/11495-ImplementPromotionalPricingPrograms.mdx
3.3.4.10	11496	Implement other retail pricing programs	Implement	Other Retail Pricing Programs	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/11496-ImplementOtherRetailPricingPrograms.mdx
3.3.4.11	11497	Communicate and implement price changes	Communicate	And Implement Price Changes	03-MarketAndSellProductsAndServices/3.3-DevelopAndManageMarketingPlans/3.3.4-DevelopAndManagePricing/11497-CommunicateAndImplementPriceChanges.mdx
